client_id,age,sexe,pays_residence,nationalite,secteur_activite,type_compte,revenu_annuel,solde_moyen,anciennete_compte,est_ppe,pays_risque,profil_risque,score_risque_reel,date_ouverture,nb_comptes_lies,litige_anterieur,kyc_valide
3C01E399D59B,56,M,Maroc,Égypte,Commerce,Professionnel,38181,26510,17,False,False,normal,0,2009-04-06,2,False,True
62CC3754E2D8,61,F,Brésil,Australie,Arts,Épargne,29573,0,14,True,False,vigilance,1,2012-04-05,3,True,True
5A28B83B0A1A,28,F,Inde,Japon,Retraité,Courant,23129,17519,11,False,False,normal,0,2015-04-05,2,False,False
16806AFE90B1,51,M,Syrie,Soudan,Transport,Courant,44794,28991,2,True,True,fraudeur,3,2024-04-02,4,True,False
4D6637CEF983,69,F,Mexique,Vietnam,Immobilier,Courant,67952,31850,13,True,False,ppe,2,2013-04-05,1,False,False
9FD5C88B19E6,36,M,Corée du Nord,Iran,Retraité,Courant,27807,20887,4,True,True,fraudeur,3,2022-04-03,1,False,False
C69AF07D4B2F,47,M,Mexique,Japon,Commerce,Courant,35183,9175,24,True,False,ppe,2,2002-04-08,1,True,False
029206C3144E,62,F,Tunisie,Canada,Retraité,Épargne,20569,20744,26,False,False,normal,0,2000-04-08,0,False,True
A403AB3CCCAE,58,M,Brésil,Vietnam,Éducation,Joint,37075,25383,22,False,False,vigilance,1,2004-04-07,2,False,True
B87F645DAAB8,63,M,Maroc,Australie,Technologie,Courant,33875,29518,12,True,False,normal,0,2014-04-05,3,False,True
2F559B4B808C,30,M,Mexique,Colombie,Éducation,Professionnel,45020,27944,4,False,False,vigilance,1,2022-04-03,1,False,True
62098FB4C1E5,32,F,Suède,Colombie,Défense,Épargne,48993,79213,12,False,False,vigilance,1,2014-04-05,2,False,True
AD0D07407EE2,27,M,Pays-Bas,Japon,Éducation,Courant,34470,48316,29,False,False,normal,0,1997-04-09,4,True,True
7D17C9305FFA,25,F,Suisse,Brésil,Défense,Épargne,50167,40487,18,False,False,vigilance,1,2008-04-06,1,False,True
25F6DF74FA77,21,M,Pays-Bas,Maroc,Sans emploi,Épargne,9659,12763,13,False,False,normal,0,2013-04-05,0,False,True
FBDF99CFD080,59,M,Allemagne,Allemagne,Commerce,Courant,27199,16132,4,False,False,vigilance,1,2022-04-03,3,False,True
C88410443A1F,43,M,Russie,Russie,Transport,Professionnel,27553,13337,13,False,True,suspect,2,2013-04-05,1,True,True
FF22F189D799,54,M,Allemagne,Vietnam,Indépendant,Joint,43977,11859,1,True,False,ppe,2,2025-04-02,1,False,True
BA21461EC0F2,55,M,Turquie,Égypte,Défense,Joint,56832,38614,15,True,False,ppe,2,2011-04-06,2,False,True
242B9B2AD2E7,64,M,Canada,Vietnam,Immobilier,Épargne,56256,37653,16,True,True,ppe,2,2010-04-06,1,True,True
07DE4CB9B05A,51,M,Japon,Pays-Bas,Agriculture,Professionnel,32786,19008,6,False,False,normal,0,2020-04-03,0,False,True
BF29E5CB2171,34,F,Vietnam,Maroc,Immobilier,Professionnel,47661,44222,15,False,False,vigilance,1,2011-04-06,0,False,False
4F22CEAA55F6,35,M,Pays-Bas,Suède,Sans emploi,Joint,12434,16429,17,False,False,vigilance,1,2009-04-06,0,False,True
30C3B56609D0,41,M,Brésil,Mexique,Commerce,Courant,36457,32378,24,False,False,normal,0,2002-04-08,1,False,False
9658AD15732E,29,F,Colombie,Tunisie,Industrie,Joint,52558,43489,30,False,False,vigilance,1,1996-04-09,4,False,True
4E07A2EABEA8,71,F,Tunisie,Turquie,Retraité,Professionnel,19231,7570,4,False,True,vigilance,1,2022-04-03,1,False,True
0A7CC864EA1A,54,M,Colombie,Brésil,Retraité,Professionnel,18157,15683,18,True,False,ppe,2,2008-04-06,1,False,True
A36568DEC375,49,F,Corée du Nord,Venezuela,Industrie,Courant,40277,507,1,True,True,suspect,2,2025-04-02,3,True,False
81694F97BAE0,79,M,Libye,Russie,Arts,Épargne,23203,19468,18,False,True,suspect,2,2008-04-06,1,True,False
A00CFCBD2F70,20,M,Japon,Mexique,Éducation,Joint,33243,24949,30,False,False,normal,0,1996-04-09,1,False,False
DD901C99E02A,54,M,Canada,Australie,Transport,Professionnel,32200,29228,22,False,False,vigilance,1,2004-04-07,3,False,True
6072B456CE2C,52,M,Inde,Suède,Finance,Joint,49709,49461,13,False,False,vigilance,1,2013-04-05,0,False,True
107B2E8881D7,44,M,Inde,Brésil,Transport,Courant,36952,42299,15,False,False,vigilance,1,2011-04-06,1,False,True
BDB7DEDC32D0,57,F,Suède,Allemagne,Agriculture,Joint,22503,8029,29,False,False,vigilance,1,1997-04-09,2,False,True
0CDDEE1F1474,23,M,Allemagne,Tunisie,Santé,Courant,62376,59376,9,False,False,vigilance,1,2017-04-04,1,False,False
59123B1F1920,65,M,Colombie,Égypte,Indépendant,Joint,36839,19012,2,False,False,normal,0,2024-04-02,2,False,True
3C274C970310,74,M,Allemagne,Tunisie,Santé,Courant,40148,54680,26,True,False,ppe,2,2000-04-08,2,False,True
421D05499C73,71,M,France,Pays-Bas,Agriculture,Professionnel,26852,26783,15,False,False,normal,0,2011-04-06,0,False,True
D0ACDCE58CFA,72,F,Inde,Suède,Sans emploi,Courant,11212,12562,20,False,False,vigilance,1,2006-04-07,1,False,True
00276071ECB5,60,M,Colombie,Japon,Éducation,Joint,28008,35257,10,True,False,ppe,2,2016-04-04,0,False,False
782A6AD9A5D9,27,M,Brésil,Mexique,Santé,Courant,36042,37358,10,False,True,vigilance,1,2016-04-04,1,False,True
01794E315232,79,F,Turquie,France,Finance,Épargne,59124,28631,15,False,False,vigilance,1,2011-04-06,0,False,True
36DDF6477BBA,47,F,Inde,Égypte,Finance,Professionnel,51203,40031,21,True,False,ppe,2,2005-04-07,2,True,False
EB77364F9B35,47,F,Australie,Inde,Défense,Joint,51067,74631,27,True,False,ppe,2,1999-04-09,3,False,True
82680B7989D8,67,F,Mexique,Colombie,Immobilier,Joint,45270,9471,19,True,True,ppe,2,2007-04-07,4,False,True
931AB01CC5D4,66,M,Vietnam,Tunisie,Éducation,Épargne,34269,4525,11,True,False,ppe,2,2015-04-05,2,False,False
6301123E4352,25,F,Suisse,Turquie,Santé,Courant,31562,14009,28,False,False,normal,0,1998-04-09,3,False,True
A64954168BE2,31,F,Afghanistan,Venezuela,Commerce,Épargne,39087,44553,9,True,True,fraudeur,3,2017-04-04,5,True,False
763D8FD56D6C,55,M,Myanmar,Myanmar,Santé,Épargne,63934,69318,21,False,True,suspect,2,2005-04-07,3,False,True
72543F850041,39,F,Royaume-Uni,Australie,Finance,Épargne,86697,36670,22,False,False,vigilance,1,2004-04-07,2,False,True
8987026435A7,69,F,Suède,Royaume-Uni,Technologie,Courant,46374,46149,15,False,False,vigilance,1,2011-04-06,2,True,True
D57D90D1DCF8,39,F,Égypte,Mexique,Santé,Professionnel,60094,27764,8,True,False,normal,0,2018-04-04,1,False,True
BE46221070A5,77,F,Colombie,Allemagne,Retraité,Courant,23580,24035,17,False,False,vigilance,1,2009-04-06,3,False,True
81E8E21E167B,34,M,Brésil,Australie,Commerce,Professionnel,35367,5495,11,False,False,normal,0,2015-04-05,0,False,True
FCD02C819E0C,40,M,Allemagne,Égypte,Technologie,Joint,69032,22436,14,False,False,normal,0,2012-04-05,2,True,True
D1CDADDDF08E,45,M,Turquie,Allemagne,Éducation,Courant,40835,57626,10,False,False,vigilance,1,2016-04-04,4,False,False
64009ED2B8E0,62,F,Allemagne,France,Éducation,Joint,31886,28015,2,True,False,ppe,2,2024-04-02,1,True,True
B5885A09BA53,56,M,Australie,Mexique,Commerce,Courant,45660,26490,11,True,False,ppe,2,2015-04-05,2,False,False
2B14EDB32AEA,69,M,Afghanistan,Iran,Santé,Épargne,45877,53464,28,False,True,suspect,2,1998-04-09,1,False,True
CDC55E843AB0,54,F,Australie,Égypte,Finance,Courant,71989,69921,20,True,False,ppe,2,2006-04-07,1,False,False
65B3C1745705,72,F,Inde,Maroc,Commerce,Professionnel,41916,19544,15,False,False,suspect,2,2011-04-06,2,False,True
E43338E83C4A,21,F,Pays-Bas,Suisse,Immobilier,Courant,65309,3220,29,False,False,vigilance,1,1997-04-09,5,False,True
A1FC27BCA432,56,M,Turquie,Suisse,Indépendant,Joint,27808,24396,27,True,False,ppe,2,1999-04-09,0,True,True
614CC0C576DA,55,M,Suisse,Suisse,Transport,Joint,30742,29058,10,False,False,normal,0,2016-04-04,1,False,True
DB2C501100A0,60,F,Canada,Allemagne,Transport,Professionnel,49106,64636,18,False,False,normal,0,2008-04-06,1,False,True
A36744CC0D87,66,F,Syrie,Russie,Retraité,Joint,25668,21424,7,False,True,suspect,2,2019-04-04,4,False,False
EE3FF3E338CF,53,F,Tunisie,Mexique,Transport,Joint,42813,60076,24,False,False,suspect,2,2002-04-08,2,False,True
007D76709C1A,54,F,Libye,Tunisie,Commerce,Professionnel,39845,0,5,True,True,fraudeur,3,2021-04-03,2,True,False
6F39E94A85DA,20,F,Mexique,Suisse,Retraité,Courant,23390,10984,9,False,False,normal,0,2017-04-04,2,False,True
B00F9CB3AD24,19,M,Inde,Turquie,Éducation,Joint,21776,23963,1,False,False,normal,0,2025-04-02,3,False,True
B01C00E3B0DD,38,F,Égypte,Suisse,Technologie,Professionnel,35066,23560,15,False,False,normal,0,2011-04-06,1,False,True
A075410216D4,48,F,Maroc,Colombie,Sans emploi,Courant,15944,15055,2,True,False,ppe,2,2024-04-02,1,False,False
56D42AB5395D,52,M,Iran,Afghanistan,Conseil,Professionnel,55198,54593,28,True,True,fraudeur,3,1998-04-09,3,False,True
73E46348D628,38,F,Australie,Royaume-Uni,Retraité,Joint,21656,22810,12,False,False,normal,0,2014-04-05,1,False,True
4F4A636DE5A0,75,F,Brésil,France,Sans emploi,Épargne,9636,8474,12,False,False,normal,0,2014-04-05,0,False,True
3976A7690B34,69,F,Australie,Australie,Immobilier,Joint,71659,51233,17,False,True,normal,0,2009-04-06,1,False,True
1686B5147909,27,F,Corée du Nord,Afghanistan,Défense,Courant,47413,27460,8,True,True,fraudeur,3,2018-04-04,4,False,True
3369592C90EB,51,M,Colombie,Maroc,Éducation,Épargne,30375,21143,11,False,False,vigilance,1,2015-04-05,6,False,True
A955F671AC19,62,F,Pays-Bas,Royaume-Uni,Commerce,Professionnel,32462,53867,15,False,True,normal,0,2011-04-06,2,False,True
89CE8ECFF195,32,M,Brésil,Brésil,Retraité,Épargne,26481,18838,27,False,False,normal,0,1999-04-09,0,False,True
DE501012D0BD,80,M,Colombie,Canada,Finance,Joint,76357,60157,19,True,False,vigilance,1,2007-04-07,2,False,True
C0F6E6272925,29,M,Russie,Venezuela,Conseil,Courant,65256,41369,2,True,True,fraudeur,3,2024-04-02,2,False,False
46855E5F9C74,37,F,Soudan,Corée du Nord,Indépendant,Professionnel,53508,7857,18,True,True,fraudeur,3,2008-04-06,3,False,False
45513CD4A6A0,78,F,Turquie,Brésil,Éducation,Professionnel,37589,14881,30,False,False,normal,0,1996-04-09,4,False,True
AD747A1CE68E,23,F,Colombie,Inde,Finance,Joint,52638,48816,29,False,False,vigilance,1,1997-04-09,1,False,True
E9D296C436F2,49,F,Syrie,Syrie,Immobilier,Joint,60196,55313,2,False,True,suspect,2,2024-04-02,2,True,True
6C638540E726,64,F,Russie,Afghanistan,Commerce,Professionnel,36759,53224,14,False,True,suspect,2,2012-04-05,1,False,True
84E51570EA4B,32,F,Inde,Pays-Bas,Défense,Épargne,47107,33052,6,False,False,normal,0,2020-04-03,1,False,True
BAA9D643DF22,75,M,Iran,Iran,Santé,Courant,47099,30866,29,False,True,suspect,2,1997-04-09,3,False,False
D09E347E08D1,51,F,Inde,Pays-Bas,Finance,Courant,64236,38412,27,False,False,vigilance,1,1999-04-09,2,False,False
15F60E95E868,28,M,Russie,Russie,Immobilier,Professionnel,67971,56546,26,True,True,fraudeur,3,2000-04-08,5,True,False
438521EE72EE,47,M,France,Inde,Indépendant,Professionnel,32771,44837,23,True,False,ppe,2,2003-04-08,2,False,True
F8DECDBE5045,32,M,Venezuela,Venezuela,Finance,Professionnel,78229,86685,19,True,True,fraudeur,3,2007-04-07,4,False,True
DDF9F72DD3F8,30,M,Suède,France,Sans emploi,Joint,8399,4102,29,True,False,vigilance,1,1997-04-09,3,False,True
74C143BCADB2,57,M,Suisse,Turquie,Transport,Joint,34561,31009,21,False,False,vigilance,1,2005-04-07,3,False,False
7B3A6393FA3D,49,F,Venezuela,Afghanistan,Arts,Professionnel,34417,16831,21,False,True,suspect,2,2005-04-07,2,True,False
28B3B8FAE3E4,80,F,Syrie,Corée du Nord,Éducation,Joint,29947,32941,11,False,True,suspect,2,2015-04-05,0,False,True
175739E9E996,67,F,Suède,Japon,Défense,Courant,45670,2009,16,False,False,vigilance,1,2010-04-06,1,False,True
DDFBF6F9094B,34,F,Tunisie,Inde,Sans emploi,Joint,10541,7853,11,False,False,normal,0,2015-04-05,2,False,True
0FCDF78D53C4,37,M,Allemagne,Égypte,Éducation,Épargne,48127,57752,14,False,False,normal,0,2012-04-05,2,False,True
1455E92BB46F,19,M,Égypte,Tunisie,Indépendant,Professionnel,39958,32002,1,False,False,normal,0,2025-04-02,2,False,True
1C5211D9736B,28,M,Australie,Maroc,Conseil,Épargne,56694,44394,18,False,False,vigilance,1,2008-04-06,3,False,True
456F8BA1F3FF,25,F,Iran,Maroc,Arts,Courant,35492,33628,17,True,True,fraudeur,3,2009-04-06,6,True,True
C2FA0B8FC8BB,35,F,Syrie,Corée du Nord,Indépendant,Professionnel,41492,51911,4,False,True,suspect,2,2022-04-03,0,True,True
BA9518A95469,45,M,Allemagne,Tunisie,Santé,Joint,28013,37197,24,True,False,ppe,2,2002-04-08,2,False,True
A68DBD7A4E88,37,M,France,Suisse,Industrie,Joint,34801,29012,15,False,False,vigilance,1,2011-04-06,2,False,True
ECCDFFF1254A,76,M,Maroc,Mexique,Indépendant,Courant,51627,39278,18,False,False,normal,0,2008-04-06,1,False,True
D13DD05415B4,63,F,Vietnam,Brésil,Santé,Courant,46070,23568,13,True,False,ppe,2,2013-04-05,2,False,False
638D20C6C263,31,M,Canada,Royaume-Uni,Conseil,Épargne,49674,20540,16,False,False,normal,0,2010-04-06,3,False,True
44C46D8A2944,49,F,Iran,Turquie,Industrie,Courant,54507,36129,14,False,True,suspect,2,2012-04-05,1,False,True
4495E336B0AE,66,F,Australie,Tunisie,Agriculture,Épargne,31670,18885,26,False,False,normal,0,2000-04-08,1,False,True
DDB3D1F9EE87,28,F,Corée du Nord,Corée du Nord,Transport,Courant,31648,29869,23,True,True,fraudeur,3,2003-04-08,3,False,True
35B4E6EF2EC4,20,M,Pays-Bas,Colombie,Défense,Joint,51799,46899,14,False,False,vigilance,1,2012-04-05,2,False,True
9839A664FC36,64,F,Maroc,Colombie,Défense,Professionnel,56575,39479,29,False,False,normal,0,1997-04-09,4,False,True
1642269E475C,69,F,Australie,Vietnam,Retraité,Joint,9563,9835,23,False,False,vigilance,1,2003-04-08,2,False,False
6045C66206A9,47,F,Myanmar,Yémen,Conseil,Épargne,36884,38427,16,True,True,fraudeur,3,2010-04-06,3,False,True
715DD12BEAA1,48,M,Turquie,Maroc,Agriculture,Joint,25237,21697,15,True,True,ppe,2,2011-04-06,0,False,False
82BD2CEC677D,77,F,France,Maroc,Commerce,Professionnel,41754,0,9,False,False,normal,0,2017-04-04,1,False,True
E5B37568A781,49,F,Tunisie,Turquie,Technologie,Courant,56923,33287,24,True,False,ppe,2,2002-04-08,4,False,True
F4ACDE170470,79,F,Suisse,Australie,Arts,Épargne,26205,21223,24,True,False,vigilance,1,2002-04-08,1,False,False
E0AF2FCA71D3,60,M,Tunisie,Australie,Conseil,Courant,67011,77824,1,True,False,ppe,2,2025-04-02,2,False,True
8F0151846ACE,33,F,Pays-Bas,Vietnam,Agriculture,Professionnel,15648,17806,13,False,False,normal,0,2013-04-05,2,False,False
D8EE2DC0C977,78,M,Colombie,Turquie,Sans emploi,Joint,18027,14129,27,False,False,suspect,2,1999-04-09,1,False,False
4B3263E5EE5E,29,F,Turquie,Turquie,Santé,Joint,51502,81001,28,False,False,vigilance,1,1998-04-09,4,False,False
6979384A42EB,77,F,Canada,Turquie,Indépendant,Épargne,28870,9475,1,True,False,vigilance,1,2025-04-02,2,True,True
422D3CFDFD76,56,F,France,Vietnam,Industrie,Joint,42843,57687,2,True,False,normal,0,2024-04-02,2,False,True
6BB97E97430D,52,F,Turquie,Libye,Indépendant,Joint,42211,7714,30,True,False,fraudeur,3,1996-04-09,1,False,True
2630D0DCE955,63,M,Suède,Brésil,Indépendant,Courant,43380,72812,6,True,False,vigilance,1,2020-04-03,4,True,True
1692580DA968,59,F,Australie,Tunisie,Retraité,Épargne,29073,25570,24,False,False,vigilance,1,2002-04-08,2,False,True
A816F349D81E,51,M,Yémen,Myanmar,Sans emploi,Épargne,11779,5240,22,True,True,fraudeur,3,2004-04-07,5,True,True
F5354750C819,62,M,Australie,Maroc,Agriculture,Professionnel,34557,23612,14,False,False,normal,0,2012-04-05,2,False,True
C4D0A0A9B590,23,M,Inde,Royaume-Uni,Technologie,Épargne,83410,75773,30,False,False,normal,0,1996-04-09,2,True,True
79DC31F8DBD3,47,F,Turquie,Australie,Technologie,Épargne,58414,34493,29,False,False,normal,0,1997-04-09,1,False,True
0416B61E5426,32,M,Brésil,Canada,Conseil,Professionnel,32760,24880,7,False,False,vigilance,1,2019-04-04,1,True,True
E023A00A5559,46,M,Colombie,Mexique,Conseil,Épargne,54250,51298,21,False,False,vigilance,1,2005-04-07,3,False,True
599194521276,31,F,Tunisie,Corée du Nord,Immobilier,Épargne,71448,84968,23,False,False,suspect,2,2003-04-08,1,True,True
B6D3ED93F86C,49,F,Turquie,Colombie,Éducation,Courant,32705,28593,19,True,False,ppe,2,2007-04-07,2,False,False
51CD2F2E4F68,39,M,Vietnam,Turquie,Immobilier,Professionnel,56387,72290,21,False,False,normal,0,2005-04-07,1,False,True
222D8B7C22B1,67,F,Égypte,Suède,Transport,Professionnel,31034,10921,24,True,False,ppe,2,2002-04-08,2,False,True
52825FF1A6AD,66,M,Japon,Brésil,Défense,Joint,38547,18617,29,False,False,normal,0,1997-04-09,1,False,True
AB2065B8D34C,74,M,Maroc,Suède,Retraité,Épargne,19324,20896,23,False,False,vigilance,1,2003-04-08,1,True,True
3CB2B85AC763,40,F,Corée du Nord,Iran,Éducation,Épargne,31463,34382,13,False,True,suspect,2,2013-04-05,0,True,True
09DB9BBEEDB3,45,M,Australie,Égypte,Technologie,Professionnel,46353,20528,24,True,False,normal,0,2002-04-08,4,False,True
BA6AF03197BC,76,F,Australie,Japon,Éducation,Courant,27882,34884,22,False,False,vigilance,1,2004-04-07,0,False,True
